index,u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
1634,88.07375336,18.27227211,70.39250183,-95.65684509,54.94268417,4999.954102,-138.9668121,53.3332634,58.51096344,39.41676331,22.30406189,48.51065445
1635,87.97658539,18.26896286,70.36092377,-95.70917511,54.93716812,4999.949707,-138.9495392,53.32599258,58.50795364,39.4152565,22.3367672,48.52421951
1636,87.88260651,18.29675293,70.26582336,-95.75938416,54.93415833,4999.958984,-138.9542694,53.3190918,58.51480484,39.41849518,22.40639877,48.54853439
1637,87.67433929,18.32996559,70.28710938,-95.73482513,54.97376633,4999.95459,-138.9880829,53.28139877,58.52960587,39.42510223,22.4932766,48.5775528
1638,87.68808746,18.36988068,70.35227966,-95.73274231,55.01704025,4999.952637,-139.0549316,53.28704834,58.55313873,39.42470932,22.5512352,48.64392853
1639,87.68792725,18.42488098,70.414711,-95.63066864,55.03786087,4999.951172,-139.2160034,53.27277756,58.55142975,39.41786575,22.56636429,48.63028717
1640,87.83020782,18.47067833,70.46118164,-95.54641724,55.05909348,4999.955566,-139.2906189,53.27099609,58.53926849,39.40628815,22.55924034,48.64054108
1641,87.98903656,18.51917839,70.50413513,-95.41538239,55.05184174,4999.943848,-139.378952,53.27991867,58.56783676,39.41001511,22.59135628,48.66590118
1642,88.19296265,18.57254601,70.54616547,-95.25785065,54.99116898,4999.955078,-139.4375458,53.27106857,58.5642395,39.42041779,22.65713501,48.57132721
1643,88.18777466,18.63343048,70.56562805,-95.16694641,54.9420929,4999.958496,-139.5027313,53.21657562,58.55799103,39.4262886,22.73006248,48.54956818
1644,88.32498169,18.69974136,70.56027985,-95.14131165,54.96196747,4999.955566,-139.5102386,53.24252701,58.58390808,39.42671585,22.80177307,48.50870132
1645,88.39122772,18.74178696,70.5537262,-95.12851715,55.00194168,4999.955566,-139.4920502,53.23538589,58.56483459,39.42898178,22.86635017,48.41685486
1646,88.33237457,18.74630737,70.55715942,-95.13307953,55.03243637,4999.951172,-139.5153046,53.21979523,58.58273697,39.43269348,22.94098663,48.41348267
1647,88.27082825,18.71014404,70.55479431,-95.24656677,55.03682709,4999.95166,-139.4977264,53.26509476,58.60075378,39.43535614,22.99147415,48.45922089
1648,88.23832703,18.64268303,70.56102753,-95.2678299,54.98820496,4999.951172,-139.4548645,53.26165771,58.62977219,39.43849564,23.03021812,48.53784943
1649,88.13986969,18.57408714,70.56114197,-95.37988281,54.93068314,4999.953125,-139.3639221,53.313797,58.65044403,39.43280411,23.02598572,48.53586197
1650,88.19150543,18.5057373,70.54025269,-95.44847107,54.88981247,4999.957031,-139.2746277,53.31711197,58.61011124,39.4324913,22.99869347,48.49879456
1651,88.17160797,18.43332672,70.52191925,-95.46281433,54.89754105,4999.958008,-139.2617645,53.32019424,58.61436844,39.43466949,22.95052719,48.42962265
1652,88.225914,18.38384819,70.52385712,-95.49360657,54.94121933,4999.961426,-139.1666412,53.34320831,58.64274597,39.43484116,22.85462189,48.42014313
1653,88.29472351,18.35678482,70.56096649,-95.4730072,54.91809845,4999.956055,-139.0596008,53.32701111,58.65543365,39.43681335,22.74760628,48.4315834
1654,88.27114868,18.34333611,70.58877563,-95.515625,54.87584686,4999.961914,-139.0030823,53.32450867,58.63232422,39.43186951,22.65123558,48.4449234
1655,88.06569672,18.34124756,70.59068298,-95.64616394,54.85148621,4999.949707,-138.9927673,53.32710266,58.63304901,39.41859818,22.56058884,48.46424103
1656,87.9884491,18.35361481,70.59178925,-95.71386719,54.81676102,4999.952637,-138.969696,53.28780746,58.68667221,39.41644669,22.49903488,48.50043869
1657,87.92182159,18.38834763,70.59584808,-95.72533417,54.7802887,4999.956543,-138.940033,53.29928207,58.71334457,39.42451859,22.45839882,48.51675034
1658,87.84785461,18.44154358,70.58892822,-95.71530151,54.75866318,4999.955078,-138.9299011,53.28335571,58.72099686,39.43177414,22.41928291,48.39214325
1659,87.77245331,18.50033188,70.59767914,-95.71290588,54.76418686,4999.95459,-138.985199,53.2755661,58.71875763,39.43600845,22.39011192,48.41064453
1660,87.75759888,18.54521942,70.58542633,-95.59346771,54.80352402,4999.966797,-138.9528503,53.24038696,58.75418854,39.43684387,22.38131714,48.42337418
1661,87.70257568,18.5946579,70.55137634,-95.65979767,54.84596634,4999.949707,-139.0600891,53.25777817,58.75205612,39.43947983,22.37266159,48.51377487
1662,87.78890991,18.65538597,70.54671478,-95.49905396,54.90414047,4999.953613,-139.192337,53.23685074,58.78485107,39.44187546,22.35634422,48.5251503
1663,87.92316437,18.71004105,70.54921722,-95.44072723,54.96147156,4999.950195,-139.3195343,53.28413773,58.82754135,39.4428978,22.34022522,48.62654877
1664,88.09539032,18.74945068,70.54924774,-95.27011871,54.99885178,4999.952637,-139.4168701,53.24739075,58.77085114,39.44301224,22.33720016,48.54356384
1665,88.28205109,18.77812767,70.47913361,-95.20201874,54.98900604,4999.95459,-139.4421997,53.24647903,58.75774002,39.443367,22.33514786,48.54951859
1666,88.23068237,18.77750397,70.41334534,-95.19272614,54.95260239,4999.967285,-139.5038757,53.25032425,58.74858856,39.44396591,22.33356094,48.57038116
1667,88.35546875,18.75169563,70.39295959,-95.14440918,54.94994736,4999.951172,-139.4299622,53.2338829,58.7515564,39.44131088,22.34315872,48.50442123
1668,88.34450531,18.70480537,70.38524628,-95.10728455,54.96685791,4999.953613,-139.4441681,53.22857285,58.7744751,39.4364357,22.37701225,48.47005081
1669,88.3500824,18.63907051,70.37654114,-95.1239624,54.98283386,4999.95166,-139.3908844,53.24810028,58.80387115,39.43779755,22.41865921,48.49200058
1670,88.29768372,18.57971573,70.35180664,-95.14290619,54.98025131,4999.949219,-139.375061,53.26073837,58.77069473,39.44190598,22.44456291,48.42944336
1671,88.28018951,18.5362854,70.42008972,-95.2138443,54.97032166,4999.950195,-139.3106384,53.26849365,58.7604866,39.442379,22.45837975,48.46534348
1672,88.13668823,18.50348854,70.48726654,-95.27471924,54.96725464,4999.956055,-139.2370758,53.24207687,58.77011871,39.44379807,22.46773911,48.41033554
1673,88.23493195,18.48064804,70.53585052,-95.40943909,54.95542526,4999.953125,-139.1414032,53.34080124,58.79907608,39.44311905,22.47147369,48.4690094
1674,88.36528015,18.46479225,70.55415344,-95.33686066,54.93602371,4999.951172,-138.985672,53.27532959,58.82004929,39.44274521,22.46314812,48.43812561
1675,88.25952911,18.45433044,70.55480194,-95.53003693,54.92030334,4999.963867,-139.0553741,53.33690643,58.83716583,39.44228745,22.434412,48.46173477
1676,88.24099731,18.46567726,70.46672058,-95.58106995,54.92110825,4999.95752,-139.0198669,53.33713531,58.85609436,39.4437294,22.40588951,48.47919083
1677,88.19358826,18.49561882,70.37712097,-95.63394928,54.93445969,4999.949707,-138.9818115,53.33207321,58.81763458,39.44553757,22.39733124,48.45201874
1678,87.95891571,18.52532578,70.39147186,-95.77333069,54.94565582,4999.956055,-138.9337311,53.35835648,58.78649902,39.44401932,22.38270187,48.50588608
1679,87.96352386,18.57030106,70.3938446,-95.78687286,54.94708252,4999.951172,-138.8443756,53.34613419,58.79101563,39.44462585,22.36057281,48.47317886
1680,87.88301086,18.62887764,70.42806244,-95.74092102,54.97026443,4999.951172,-138.8713379,53.33475494,58.83480453,39.44679642,22.35170937,48.50458527
1681,87.80698395,18.68928528,70.40649414,-95.69910431,55.03938293,4999.958496,-138.9237671,53.31510925,58.87433624,39.44835281,22.35179138,48.54548645
1682,87.78210449,18.76100349,70.38090515,-95.67034912,55.06852341,4999.963867,-138.9858246,53.31195831,58.92307281,39.44946671,22.34996605,48.51565933
1683,87.77098083,18.84170151,70.37385559,-95.58387756,55.06205368,4999.958496,-139.0697632,53.29485321,58.93398285,39.44964981,22.35413551,48.51911926
1684,87.73577881,18.90338707,70.2620697,-95.53297424,55.09357452,4999.952148,-139.1109009,53.2696228,58.9211731,39.44881439,22.34908676,48.56427383
1685,87.93037415,18.95112991,70.1317749,-95.42993164,55.13772583,4999.952637,-139.1867981,53.26141739,58.92169571,39.44725418,22.3057518,48.57598114
1686,88.09617615,18.96330643,70.01210785,-95.3208313,55.1749115,4999.945801,-139.3064728,53.25121689,58.91303635,39.44763565,22.26107788,48.54283142
1687,88.29781342,18.92674255,69.91259003,-95.23890686,55.14731979,4999.952148,-139.3493195,53.28002167,58.92201233,39.44833755,22.24818611,48.45643997
1688,88.3600235,18.86557579,69.86213684,-95.20389557,55.0847168,4999.952637,-139.4111786,53.25234985,58.93893814,39.44849396,22.20694542,48.50113678
1689,88.36281586,18.78400993,69.9439621,-95.21183014,55.03394699,4999.956055,-139.453476,53.23524094,58.98509979,39.4479866,22.16129684,48.49243546
1690,88.22638702,18.71172142,70.12164307,-95.26612091,54.99756622,4999.962891,-139.4530487,53.24381256,58.95005417,39.44789124,22.14586449,48.51177979
1691,88.31529236,18.65464401,70.17448425,-95.23052979,55.01036453,4999.949707,-139.3431702,53.208004,58.93442535,39.4487915,22.16241837,48.39830399
1692,88.28065491,18.59845352,70.1474762,-95.27968597,55.04144669,4999.949707,-139.3239746,53.23612213,58.95948792,39.44978333,22.21404266,48.36541367
1693,88.2385788,18.5598259,70.21102905,-95.31858063,55.0421257,4999.952148,-139.2987671,53.25019455,59.02268219,39.4492569,22.25442314,48.36886597
1694,88.14470673,18.55667114,70.27783203,-95.35639954,55.04462814,4999.95166,-139.3238068,53.24863434,59.02344513,39.44880295,22.28394127,48.46408463
1695,88.23496246,18.56267548,70.3120575,-95.41075897,55.0402298,4999.95459,-139.1870728,53.29172897,58.97653961,39.44944382,22.30570412,48.50217819
1696,88.1299057,18.57583618,70.33386993,-95.49488831,55.00379181,4999.95752,-139.1073303,53.32220078,58.94331741,39.44963074,22.31674767,48.55165863
1697,88.22041321,18.60177612,70.36785126,-95.54959869,54.98994446,4999.957031,-139.0112457,53.34958267,58.92750549,39.45003891,22.33593559,48.5329361
1698,88.24935913,18.63449287,70.42216492,-95.54485321,55.0387764,4999.955078,-138.9448395,53.32685089,58.92744446,39.44820786,22.36816216,48.45503998
1699,88.20200348,18.68287849,70.48406219,-95.58576202,55.10440826,4999.955078,-138.9347687,53.34661102,58.96175385,39.44797134,22.38510513,48.46292496
1700,88.11547852,18.73835564,70.55052948,-95.65942383,55.16281509,4999.95166,-138.9061279,53.34046173,59.01154327,39.44919586,22.38220787,48.46663666
1701,87.97542572,18.8032341,70.57624054,-95.81073761,55.18955994,4999.958984,-138.8881836,53.35144043,59.0139389,39.44922256,22.3835659,48.48220444
1702,87.77011108,18.87820435,70.51126862,-95.8528595,55.18334961,4999.952637,-138.8824158,53.34070206,58.97953415,39.44816208,22.39635277,48.47756577
1703,87.81785583,18.96337509,70.34207916,-95.76314545,55.16870499,4999.956543,-138.8390503,53.33389282,58.98738861,39.44740295,22.41762352,48.51506042
1704,87.82665253,19.04411888,70.24183655,-95.66091156,55.15077591,4999.952148,-138.8694,53.29351807,58.96811295,39.44770813,22.43178368,48.53104019
1705,87.82447052,19.08712006,70.23744202,-95.57273102,55.14749527,4999.958008,-138.9597626,53.26818466,58.9514389,39.44900513,22.42324066,48.53131104
1706,87.80334473,19.08255386,70.26512146,-95.53131104,55.14116287,4999.960449,-139.1130219,53.27478027,58.97551727,39.44993591,22.41077995,48.58530045
1707,87.76187134,19.04654121,70.33115387,-95.46749115,55.10876083,4999.965332,-139.2543945,53.24822617,58.96334457,39.44975281,22.43891144,48.64784241
1708,87.96140289,18.97379303,70.37997437,-95.37497711,55.06135941,4999.955566,-139.2872162,53.26775742,59.00187683,39.4481163,22.50688744,48.65211868
1709,88.17948914,18.89161682,70.38169098,-95.27874756,55.04002762,4999.946777,-139.3467712,53.27470398,59.05715561,39.44767761,22.54459,48.65967178
1710,88.31893921,18.8106308,70.29340363,-95.17166901,55.04190063,4999.952148,-139.3687134,53.24263382,59.0623703,39.44855881,22.56603622,48.56993866
1711,88.31645203,18.74892044,70.32176971,-95.20279694,55.03741074,4999.954102,-139.4406738,53.24975967,59.08911896,39.44822693,22.57614136,48.50774384
1712,88.31700134,18.70041275,70.3187561,-95.15415192,55.09491348,4999.953613,-139.4357452,53.23922729,59.05991364,39.44829941,22.5913353,48.47110367
1713,88.186203,18.66783524,70.18265533,-95.12788391,55.20488358,4999.954102,-139.3884125,53.19550323,59.0733223,39.44942856,22.65373611,48.46047592
1714,88.20652771,18.64523888,70.16689301,-95.20983887,55.27054596,4999.952637,-139.3363495,53.24622726,59.08117294,39.45023727,22.70991707,48.40962219
1715,88.24030304,18.6257534,70.25524902,-95.28733826,55.29201126,4999.94873,-139.2647552,53.27661896,59.10305023,39.45082092,22.72165108,48.42012024
1716,88.21009064,18.63427162,70.23977661,-95.41768646,55.24285507,4999.943848,-139.2349091,53.31425095,59.10696793,39.45123672,22.7638073,48.43684769
1717,88.23621368,18.65438461,70.22868347,-95.37175751,55.18321609,4999.954102,-139.1516418,53.30414581,59.13458633,39.45153427,22.77243233,48.40278625
1718,88.23892975,18.69335556,70.2545929,-95.44756317,55.12326813,4999.95166,-139.0995483,53.33125305,59.16918945,39.45089722,22.74758148,48.33955002
1719,88.07633209,18.73286438,70.15676117,-95.46260834,55.08180237,4999.958496,-139.0517731,53.27465057,59.22567368,39.44935989,22.72673798,48.43483353
1720,88.11911774,18.78175926,70.27533722,-95.61032104,55.1456337,4999.955566,-139.0055847,53.31804657,59.19593048,39.44868469,22.68629646,48.41533661
1721,88.12575531,18.8548069,70.37451935,-95.70944977,55.28692627,4999.959473,-138.9633636,53.3670845,59.21286011,39.44874191,22.67226601,48.43604279
1722,88.12295532,18.9236145,70.35642242,-95.75467682,55.38816833,4999.956055,-138.8760681,53.38451385,59.21011734,39.44878387,22.65958786,48.49671555
1723,88.03086853,19.0138607,70.36873627,-95.73671722,55.44966507,4999.95166,-138.8571014,53.36076355,59.21221161,39.44838715,22.67106819,48.47814178
1724,87.93874359,19.09017563,70.43193817,-95.80005646,55.43806458,4999.948242,-138.833252,53.3527565,59.20993042,39.44841385,22.69389153,48.471035
1725,87.75737,19.14887047,70.44712067,-95.8072052,55.4252739,4999.953613,-138.8113708,53.33927536,59.18307114,39.44950867,22.72907257,48.52226639
1726,87.77967834,19.16424179,70.47627258,-95.67835236,55.49421692,4999.95166,-138.8542633,53.30615997,59.17052841,39.45029831,22.82324791,48.51664734
1727,87.75211334,19.11597061,70.48740387,-95.65906525,55.5128479,4999.957031,-138.9707336,53.29729843,59.16081238,39.4487381,22.92434883,48.54363632
1728,87.81456757,19.02156639,70.56052399,-95.57541656,55.43017578,4999.959473,-139.0603943,53.28207779,59.1944809,39.44704437,22.99455261,48.45916748
1729,87.8482132,18.93041801,70.60856628,-95.49160767,55.35639572,4999.957031,-139.205246,53.27643967,59.19029999,39.44852829,23.04463768,48.48290253
1730,88.0634613,18.85205841,70.62870026,-95.3926239,55.39280701,4999.951172,-139.2353516,53.29895782,59.22025681,39.44959641,23.08043861,48.55702209
1731,88.18083954,18.78333664,70.62286377,-95.20963287,55.43022156,4999.945313,-139.2298737,53.24619293,59.2673378,39.45035934,23.10942459,48.50913239
1732,88.29386902,18.7185688,70.60325623,-95.23794556,55.41597748,4999.949219,-139.3129425,53.28216553,59.33460617,39.45048141,23.13369942,48.48302078
1733,88.36930847,18.68704796,70.59675598,-95.22653961,55.46799088,4999.950195,-139.3305969,53.30017853,59.35079575,39.45002747,23.15276337,48.47672272
1734,88.33044434,18.67372704,70.61959076,-95.18658447,55.46333694,4999.957031,-139.3600616,53.26449966,59.32839203,39.44588089,23.17461967,48.43215561
1735,88.30454254,18.66349983,70.63855743,-95.21807098,55.42643356,4999.955566,-139.34935,53.27680588,59.33050537,39.4496994,23.18984032,48.40189743
1736,88.2496109,18.66187096,70.61701202,-95.26433563,55.46684265,4999.959473,-139.3424072,53.26338959,59.31416321,39.44975281,23.19794083,48.32349396
1737,88.0559082,18.68945122,70.62545776,-95.36824799,55.51901245,4999.960938,-139.3468628,53.27309036,59.29893112,39.44473648,23.20322418,48.38497543
1738,88.0688858,18.71630096,70.63431549,-95.43418884,55.49947357,4999.953613,-139.3038025,53.27475739,59.2926178,39.44602966,23.22546959,48.44344711
1739,88.11199951,18.75657463,70.63136292,-95.42649078,55.4131279,4999.948242,-139.2179108,53.29156876,59.30200958,39.44629669,23.25942802,48.40096283
1740,88.11000061,18.83966064,70.60357666,-95.51359558,55.34106445,4999.953125,-139.1745605,53.32281876,59.29531097,39.44745636,23.28871536,48.4044075
1741,88.18983459,18.92226219,70.49597931,-95.50297546,55.27052689,4999.953613,-139.0624237,53.343853,59.30667114,39.44882584,23.31531143,48.39535522
1742,88.18756104,19.01105118,70.38690186,-95.63628387,55.26382446,4999.951172,-139.0185699,53.37556839,59.30998993,39.44980621,23.32998276,48.41991806
1743,88.07067108,19.08618736,70.37281799,-95.59485626,55.32434464,4999.956055,-138.9231262,53.3168869,59.32012939,39.45050812,23.34638023,48.35453415
1744,88.02095032,19.15348244,70.44580841,-95.69542694,55.39489746,4999.962402,-138.9234314,53.35340118,59.34707642,39.45101166,23.38548279,48.35773468
1745,87.94880676,19.20619392,70.53610229,-95.76825714,55.41543579,4999.955566,-138.8898468,53.34540939,59.38009644,39.45009995,23.42307091,48.42551422
1746,87.88240051,19.22753143,70.5771637,-95.80516052,55.36933136,4999.951172,-138.8595886,53.34428787,59.39052582,39.44910049,23.49358749,48.57101822
1747,87.78652954,19.19246101,70.56954956,-95.74710083,55.38282776,4999.945801,-138.8956604,53.29692841,59.40345764,39.45000458,23.57120132,48.54289246
1748,87.7184906,19.10260391,70.56395721,-95.74682617,55.4173317,4999.962402,-138.9361267,53.29256058,59.35941315,39.45064926,23.61308479,48.53588486
1749,87.70474243,19.00112152,70.55696869,-95.68636322,55.44205856,4999.95166,-138.9287109,53.27441025,59.34745407,39.45111465,23.61244392,48.60134125
1750,87.67967224,18.91229439,70.56293488,-95.63487244,55.40922165,4999.958496,-139.0986786,53.27617264,59.33403015,39.45144653,23.59173965,48.73433685
1751,87.77158356,18.84367752,70.60359192,-95.58226013,55.3133812,4999.954102,-139.2039948,53.28636551,59.31974792,39.45168304,23.58724976,48.73497009
1752,87.95922089,18.79841995,70.61964417,-95.44501495,55.31728363,4999.956543,-139.2522583,53.2869072,59.35026169,39.45185471,23.58231544,48.66053772
1753,88.16378021,18.75233841,70.59687042,-95.36074066,55.44277191,4999.954102,-139.3058167,53.31410599,59.37449265,39.45197678,23.56492996,48.58849716
1754,88.20978546,18.72988129,70.58055115,-95.24156952,55.53740311,4999.956055,-139.336441,53.27275848,59.40555954,39.45206451,23.55032349,48.58567047
1755,88.25252533,18.72271538,70.57939148,-95.29114532,55.55249405,4999.950684,-139.3461761,53.28977585,59.43254852,39.45212936,23.53674316,48.60302734
1756,88.21266937,18.73001862,70.59611511,-95.29537964,55.56649017,4999.955078,-139.3912201,53.24171829,59.47458649,39.45217133,23.513937,48.58460236
1757,88.1713562,18.75583458,70.55283356,-95.35736847,55.62996292,4999.954102,-139.4146118,53.2872467,59.47428131,39.45220566,23.46002388,48.57940674
1758,88.06842804,18.81239319,70.55844116,-95.40215302,55.58921432,4999.964844,-139.4566498,53.29009247,59.46881104,39.45222855,23.40516853,48.61779404
1759,88.13693237,18.89102936,70.61528778,-95.35470581,55.45042038,4999.961914,-139.3319092,53.3016777,59.4489975,39.4522438,23.34718704,48.59391785
1760,87.96035004,18.95887375,70.65357971,-95.3586731,55.42530823,4999.959473,-139.2996521,53.23212814,59.45141602,39.45225525,23.30174065,48.5910759
1761,88.00920105,19.05711365,70.61534882,-95.52475739,55.51368713,4999.95459,-139.2299805,53.3007431,59.44422531,39.45226669,23.27167511,48.59702301
1762,88.04747009,19.13404083,70.57692719,-95.55410004,55.59807587,4999.953125,-139.1688385,53.30778503,59.48302841,39.45227051,23.24364281,48.52133179
1763,88.05961609,19.18296623,70.59410858,-95.65528107,55.60323334,4999.957031,-139.1244049,53.34649658,59.51208115,39.45227432,23.2238636,48.54978561
1764,88.05664825,19.22844696,70.61338043,-95.68569946,55.55888748,4999.955566,-139.0836487,53.35454941,59.51314163,39.45227814,23.20820236,48.53924179
1765,88.02784729,19.25660133,70.62010956,-95.76517487,55.58671951,4999.960449,-139.0300903,53.37298203,59.48589325,39.45228195,23.19697952,48.4708519
1766,87.85463715,19.25899124,70.66665649,-95.7265625,55.63095474,4999.95752,-138.942337,53.27562714,59.46623611,39.45228195,23.19025421,48.41387939
1767,87.83626556,19.24444771,70.69167328,-95.8768692,55.63886261,4999.956055,-138.891098,53.32569504,59.48378372,39.45228195,23.1885891,48.46617508
1768,87.77293396,19.20039558,70.68501282,-95.8889389,55.6206665,4999.95459,-138.8736267,53.3229599,59.48535156,39.45228577,23.18139076,48.47279358
1769,87.70275879,19.12672234,70.6792984,-95.90672302,55.60255814,4999.950195,-138.8893433,53.31747437,59.50556564,39.45228577,23.1729908,48.4181366
1770,87.72493744,19.03679848,70.62132263,-95.81748962,55.59026337,4999.951172,-138.8755798,53.29004669,59.51993561,39.45228577,23.17323875,48.42621613
1771,87.69591522,18.94423103,70.563797,-95.68828583,55.59891891,4999.953125,-138.9946899,53.2614975,59.53533173,39.45228577,23.17214584,48.44047165
1772,87.62166595,18.87265205,70.55619049,-95.62773132,55.60385132,4999.958496,-139.0603638,53.28022766,59.54318619,39.45228577,23.17189026,48.54438782
1773,87.82405853,18.81104851,70.55904388,-95.48189545,55.63838959,4999.952637,-139.0991211,53.26826477,59.59923172,39.45228577,23.17095947,48.57463074
1774,87.98954773,18.78026009,70.58808136,-95.38766479,55.68309402,4999.960938,-139.1813965,53.24440765,59.55417252,39.45228577,23.16809845,48.54829788
1775,88.17311859,18.7682209,70.58851624,-95.28942108,55.66220093,4999.957031,-139.2492218,53.25770569,59.50279236,39.45228577,23.16123199,48.53938293
1776,88.24365234,18.78412437,70.62416077,-95.28974152,55.62552261,4999.949707,-139.3598022,53.27708817,59.5363121,39.45228577,23.16130257,48.5619812
1777,88.29102325,18.81698608,70.64705658,-95.2562027,55.63866043,4999.95459,-139.3942566,53.27289963,59.55799103,39.45228577,23.1446476,48.51461792
1778,88.22518158,18.86665916,70.61650848,-95.27036285,55.66072845,4999.950195,-139.3345795,53.26909637,59.56418991,39.45228577,23.12614441,48.53939819
1779,88.20334625,18.9231472,70.60318756,-95.28702545,55.68344498,4999.953125,-139.3343201,53.26570129,59.55662918,39.45228577,23.12831688,48.55887985
1780,88.12712097,19.01335907,70.62203979,-95.33764648,55.71215439,4999.958496,-139.3620453,53.26249313,59.56435013,39.45228577,23.12737083,48.50870895
1781,88.11304474,19.10078621,70.63484955,-95.38596344,55.73595047,4999.957031,-139.3194122,53.27688599,59.58475876,39.45228577,23.12270737,48.4785614
1782,88.11946869,19.16840363,70.67163086,-95.40744781,55.72598648,4999.950195,-139.2533722,53.24935913,59.59482193,39.45228577,23.12826729,48.52403259
1783,88.08040619,19.21869278,70.76192474,-95.50078583,55.66125488,4999.952148,-139.2322845,53.29370117,59.58971024,39.45228577,23.14014244,48.52208328
1784,88.03505707,19.25704384,70.77027893,-95.54924011,55.58467484,4999.949707,-139.0983887,53.31113052,59.61401367,39.45228577,23.15014267,48.591259
1785,88.09955597,19.28401184,70.73111725,-95.52710724,55.56088257,4999.948242,-139.0202179,53.31010056,59.63599777,39.45228577,23.15686798,48.55418777
1786,88.11339569,19.29835701,70.71549225,-95.54525757,55.58059692,4999.944336,-138.9741211,53.30397797,59.6294136,39.45228577,23.1601963,48.47920609
1787,88.06300354,19.28859711,70.66687012,-95.67412567,55.60311508,4999.953613,-138.9541321,53.34177399,59.64763641,39.45228577,23.1625824,48.48567581
1788,88.02410126,19.23403358,70.65537262,-95.74002075,55.5722847,4999.951172,-138.8946381,53.32951355,59.68091202,39.45228577,23.16429138,48.51064301
1789,87.88748169,19.1348877,70.69629669,-95.83418274,55.57695007,4999.966309,-138.9020691,53.34432602,59.66358948,39.45228577,23.1655159,48.48419189
1790,87.7170105,19.04724884,70.66397095,-95.90837097,55.6304512,4999.958496,-138.8289948,53.35329819,59.67396545,39.45228577,23.16551399,48.47092819
1791,87.73032379,18.95921326,70.61210632,-95.8290863,55.68930054,4999.959473,-138.7871399,53.31495667,59.66274261,39.45228577,23.16341209,48.48555756
1792,87.67294312,18.89736366,70.62288666,-95.82949829,55.72552109,4999.947754,-138.8580322,53.30268478,59.62003326,39.45228577,23.16488457,48.53153229
1793,87.60941315,18.86115074,70.67757416,-95.75422668,55.73117065,4999.953125,-139.0007324,53.28220749,59.63732147,39.45228577,23.16594124,48.51751709
1794,87.65244293,18.84168434,70.66039276,-95.63359833,55.67866898,4999.952148,-139.1035919,53.25576401,59.65524292,39.45228577,23.16669846,48.54745483
1795,87.70890045,18.84667015,70.65492249,-95.51908875,55.64880753,4999.966309,-139.1806793,53.26951218,59.65836716,39.45228577,23.16767883,48.5450325
1796,87.90006256,18.85277939,70.65310669,-95.46999359,55.6965065,4999.954102,-139.1582489,53.2650795,59.68413544,39.45228577,23.16987228,48.61745834
1797,88.07987213,18.90320778,70.66638184,-95.31834412,55.70443344,4999.95752,-139.2365265,53.23855972,59.72270584,39.45228577,23.17144394,48.65053177
1798,88.20336914,18.95549965,70.71882629,-95.20113373,55.69358444,4999.954102,-139.3178406,53.24744415,59.72913361,39.45228577,23.17213058,48.61924744
1799,88.28333282,19.03003311,70.69274902,-95.19593811,55.66312408,4999.950195,-139.3386841,53.23912811,59.70645142,39.45228577,23.17245102,48.56153107
1800,88.29940796,19.10653496,70.64626312,-95.14235687,55.60123444,4999.945313,-139.3279419,53.21298981,59.74921799,39.45228577,23.1784668,48.56762695
1801,88.123909,19.17224884,70.59669495,-95.21028137,55.6007576,4999.960938,-139.3315125,53.2299881,59.7278595,39.45228577,23.18702888,48.54913712
1802,88.20105743,19.22094154,70.55982208,-95.30255127,55.65505981,4999.95166,-139.2074127,53.28800583,59.7458725,39.45228577,23.19088364,48.5650444
1803,88.18032837,19.26897812,70.56238556,-95.3197937,55.69342804,4999.95166,-139.184906,53.2578125,59.77548599,39.45228577,23.18754959,48.5144577
1804,88.22122192,19.30179405,70.56513214,-95.3890152,55.71497345,4999.952637,-139.0919037,53.30633163,59.8010025,39.45228577,23.182621,48.51567841
1805,88.1993866,19.31842422,70.56351471,-95.50458527,55.71010971,4999.958496,-139.0653839,53.34816742,59.84302902,39.45228577,23.17026329,48.54698563
1806,88.14404297,19.31995392,70.56950378,-95.48057556,55.66578674,4999.955566,-139.0661163,53.30701447,59.84267044,39.45228577,23.13626099,48.53977966
1807,87.98214722,19.32066917,70.59936523,-95.49997711,55.5997467,4999.954102,-139.0276794,53.28987122,59.83761597,39.45228577,23.13270187,48.51306534
1808,88.04981232,19.28719902,70.64788055,-95.61213684,55.60089493,4999.95166,-138.9477692,53.33538437,59.85319519,39.45228577,23.08912468,48.47216034
1809,88.07037354,19.19075966,70.63722229,-95.65588379,55.66812134,4999.952148,-138.8705444,53.32153702,59.86494446,39.45228577,23.05284309,48.45271683
1810,88.0535202,19.08926201,70.61034393,-95.6576767,55.70482254,4999.951172,-138.8004761,53.31958389,59.87810135,39.45228577,22.97537231,48.44696045
1811,87.96704865,18.99783134,70.58660126,-95.76081085,55.71611786,4999.957031,-138.7706909,53.33319092,59.85939026,39.45228577,22.89194107,48.40538406
1812,87.84597778,18.92070389,70.55084229,-95.83424377,55.72962189,4999.958496,-138.786911,53.33585739,59.89427948,39.45228577,22.83407974,48.43005753
1813,87.64032745,18.87281227,70.5592041,-95.76667023,55.74090576,4999.95752,-138.7736053,53.28932953,59.88443756,39.45228577,22.77952957,48.43550873
1814,87.73219299,18.87404823,70.60183716,-95.75563049,55.74780655,4999.951172,-138.7043762,53.28214264,59.88441467,39.45228577,22.76971436,48.47494125
